row_index,fold,text,true_label,predicted_label,abusive_probability
10194,5,@thejournalist44 best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.,1,0,0.245
10221,5,damn straight you do,1,0,0.005
10232,5,@MikeyDJaro haha 1. I would go for the S 2. Those fag colors are reserved for @JoeyTaormina,1,0,0.345
10266,5,RT @DestroTheNoble: I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide @nekolin @1SleepingGiant,1,0,0.08
10279,1,you're so gay. I hate lonestar.,1,0,0.2
10305,5,Never go full retard....,1,0,0.205
10306,4,why do you eat so much you fat bastard,1,0,0.06
10374,1,FUCK YOU!!!!! I'M DIVORCING UR FUCKING ASS!!!!! HMP!!!,1,0,0.1293701448014418
10383,4,"#Crack that whip, cracker",1,0,0.05
10389,3,"RT @iowahawkblog: ""I love cripples! Look at all these fucking cripples! Goddamit I'm a people person!"" https://t.co/XCLA5xPmLX",1,0,0.095
10498,1,RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP,1,0,0.05
10517,1,@djfeds suck my dick tacos el negro better,1,0,0.05
10528,3,u in a good mood souljaboy why u in a good mood oh n i luv ur new song 'damn ' like it hit me bac,1,0,0.065
10554,3,RT @HtOwNzOuTLaW713: Keshawn Martin is soooooooooo fucking trash!!!,1,0,0.16
10592,4,yes it's winter time and i'd hate for her ears to get cold out there on the ocean city boardwalk.,1,0,0.04
10601,2,Damn you to hell for getting my hopes up. I though you were talking about Daley.,1,0,0.045
10613,5,@JewelsAndDrugs9 @ladygaga @madonna lmao madonnas music sucks? yeah you're fucking stupid if you think gaga is better. retard,1,0,0.33937018394233165
10637,4,"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library. ""It's 2014 man you can use any printer you&#8230;",1,0,0.015
10728,2,The only part of the awards that I liked was the dykes part of the cypher & the old skool female MCs.,1,0,0.205
10744,5,Fuck you McGaffigan. I WANT TO GO. NAO!,1,0,0.095
10780,1,i'd love to visit (or live) in san diego cause of yr round warm weather. i hate cold so bad. crowds n traf would b my probs there,1,0,0.02
10816,5,@Ilovebamf is my big long lost brother I swear. I don't know what I'd do without this wetback.,1,0,0.07
10844,3,Fuck off naturally as opposed to artificially?,1,0,0.08443500343370246
10907,1,We miss you back. My Haiku: Famous Dickenson Exactly Why - I'm not sure. Her poetry sucks.,1,0,0.06
10910,2,Now wait a second mr fanboy. You cant judge it without seeing it. You already think it sucks and its not even out.,1,0,0.005
10917,5,Gabby is hella ghetto,1,0,0.125
10939,1,we could call it nerd land and charge ppl 2bits a gander :),1,0,0.03
11075,5,holy fucking jesus mother gad damnit WTF? wow.,1,0,0.11
11115,2,http://twitpic.com/t47m - Srsly I hate it.,1,0,0.0
11150,1,@PrinceGreenJr why hold back? Just say they're as retarded as their tits are fake there's no in between...,1,0,0.4
11182,3,"@Mr__Rude I fucking hate you lmao but thank you, little dick van dyke",1,0,0.2
11218,1,"Worst shit ever.... mayo already trash, and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash",1,0,0.215
11254,2,Im glad to meet someone with similar FREAK gifts to me. haha,1,0,0.01
11299,3,@lybr3 and yes.THAT was very ghetto and condescending ESPECIALLY after her miserably failed crappy school lunch initiative. The Hypocrite,1,0,0.025
11304,4,Well that sucks.,1,0,0.36937045553414954
11390,3,he's gay like u lmao. And the rest of the guys are alergic to fruits. *wink* lmao.,1,0,0.02
11415,3,RT @AnayaL8ter: I'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb,1,0,0.495
11424,4,"RT @elchavaloko: @_WhitePonyJr_ @saucygyro @Buckm00se so you gonna believe me,a cripple or a fuckn hippo??",1,0,0.175
11425,5,@daisymcgarr My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart,1,0,0.04
11551,3,"RT @causeweregirls: Bae: ""Go talk to your hoes"" Me: http://t.co/kKk5pSBv9F",1,0,0.485
11573,4,"RT @SwearingSport: Pirlo's one of them cunts who'd just be better at everything. He'd beat u at table tennis, shag your wife better & win a&#8230;",1,0,0.445
11599,2,fuck yo shit homie!,1,0,0.355
11607,2,RT @WhiteboiColeman: Stepping away from the twitter beef. I'm going to bed cause I gotta be up at 5. Gotta go be a redneck asshole at my us&#8230;,1,0,0.185
11630,5,well it is gay hippie stoner music,1,0,0.205
11680,4,ugly.,1,0,0.365
11701,4,If you follow me on twitter and you are being loud cunt on the swings at wintersmith don't be a stranger &#128526;,1,0,0.49
11734,3,"""Your a queer"". &#128530;&#128530;&#128530;&#128530;",1,0,0.175
11766,5,White trash have taken over every charity organization in the US.,1,0,0.385
11769,1,What a fab site! I didn't see the cozy *snort* but I want the mermaid gloves! Damn I wish I'd paid attention to my Nana... xxx ooo,1,0,0.02
11815,4,@CsSalazar15 wetback &#128513;&#128514;&#128514;&#128514;&#128514;&#128557;,1,0,0.25
11849,5,@KenSuttling That twat Barry Hearne.It would seem to be all about there was no option for teams to share the venue.,1,0,0.05
11856,2,I like how cays mf ass favorited my tweet but didn't text me bacc &#128514; hate that hoe.,1,0,0.46
11885,3,gay man,1,0,0.085
11942,5,damn that sucks..I hope you are ok now,1,0,0.07
12042,5,Does he have favorite characters? I'd hate to get him the guy he hates :),1,0,0.025
12043,5,That vine started a coon frenzy bruh,1,0,0.085
12054,4,no im definately a bigger nerd than you.,1,0,0.25
12169,4,check it on your wii whore.,1,0,0.03
12179,5,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.,1,0,0.245
12194,4,"@LisaDeP Well, wouldn't coast YOU that much but I don't see you going bass fishing with a bunch of rich rednecks either.",1,0,0.13
12251,5,damn.. maybe ur next twitmance will be whole ass..,1,0,0.02
12275,3,i think that means ur gay. or a child predator.,1,0,0.015
12288,5,Stop trying to be down honky http://t.co/0MALBNDkn9,1,0,0.03
12338,5,"""if she can suck your dick with a dip in, she's not only a keeper but a true redneck woman."" - Kim's Dad.",1,0,0.14
12374,1,leave u with this....at least my dick still on my body unlike your stacy bump STD ass,1,0,0.06
12376,3,LMAO what a comeback. &#8220;@somethinzfuckee: @0beyYourMaster @traybonmartin says the twat with the sides of her head shaved like a damn asshole.,1,0,0.095
12425,4,lol just rhyming gay i know,1,0,0.365
12466,3,#Shoutout to my #Exit47 niccas! #Salute,1,0,0.365
12509,5,@Sisteena_ And does he know you're calling him a fag?,1,0,0.38
12526,3,With the departure of the Sonics I've adopted them as my squad. I still fuck w/ CP3 and the Hornets but I gotta go Pacific NW.,1,0,0.15
12534,2,you asian!!! I hate asians!!! Bahahahahhaha!!! Jk! I am well on my way to getting fucked up!!! See you next year!!! Hahahahaha!!,1,0,0.15
12552,4,Naw nee naw nee naww neee,1,0,0.015
12558,5,"This holiday is to celebrate a man nailed to a board. I want you to be MERRY about it. Why are you crying? DON""T FUCKING CRY!",1,0,0.06
12598,3,u know u care that betty is way better looking than u,1,0,0.025
12604,1,what a loser. :P,1,0,0.035
12646,2,"@CharleeRedz13 your gay stfu, dumb monkey",1,0,0.32
12648,5,too late i hate you,1,0,0.085
12663,5,omg who sent you a fuck you letter??,1,0,0.265
12703,1,In redneck land ;) #Tennessee,1,0,0.045
12723,2,Shakespeare nerd!,1,0,0.04
12740,4,"&#8220;@garcialaura_: @Virgilio_LLA I was heartbroken tx inniz ho. Lmao&#8221; haha naw chill, you the one laughing at vdawg",1,0,0.29
12758,1,oh.... Trash you say... This trash gonna keep driving thru ky.. &#8220;@corey_emanuel: @LifeAsKing she's trash. Just gotta ignore her.&#8221;,1,0,0.16
12792,3,Thats pretty damn awesome! Very smart :) @Aaronage Sure!,1,0,0.01
12819,2,"But you love me, you don't wanna be with nobody else, blah blah.. Bullshit fa the birds..",1,0,0.21
12859,5,"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa. h&#8230;",1,0,0.01
12888,1,#Dutch people who live outside of #NewYorkCity are all white trash.,1,0,0.28
12906,4,I knw!!!!! I hate that! D:,1,0,0.125
12907,3,damn! you packin heat!,1,0,0.045
13109,5,@kittygurl9714 I highly doubt you're a real woman. You're prolly a fat ass man. Who fuckin cares?!? Let me do me ho,1,0,0.255
13174,4,RT @RosieZaya1: Ur fucking white trash,1,0,0.36
13205,2,&#8220;@Future_Reich: All y'all some fucking coons&#8221; http://t.co/wU7r3OBxhR,1,0,0.24
13294,5,OMG where? that sucks!!,1,0,0.08886726284705734
13313,3,Jungle Fever be my favorite movie. Dat white girl love dat colored mans thang. She take it hard and deep. Drive dat girls daddy wild crazy,1,0,0.07
13315,4,Alibaba / Jack Ma: Gotta love a guy who beat Meg Whitman's albino ass back to the US. Freakin' commie genius.,1,0,0.15
13345,2,maybe he sldnt cum out in his mofo boxers n dance around hes guna b jumpin around n his junk fall out,1,0,0.065
13362,4,because i'm a dumb ass.,1,0,0.115
13395,5,why would i accuse you im SUPER FUCKING JESLOUS OF YOU,1,0,0.105
13510,2,RT @InfidelAlie: Yay for America & Israel... we put in more Jew Hating muslim trash into our government! pathetic & sickening,1,0,0.01
13524,4,I'm blocking you because you have no value. Go back to telemarketing or some other loser marketing scheme.,1,0,0.05
13537,3,@Scottyplagues @dancingxburrito @ReganLeahhh come to the Davis show and celebrate with me you retard,1,0,0.325
13573,4,@BigDaddySniper you far asf too nigguh,1,0,0.455
13585,5,ShoutOut to Brooklyn and this $3.47/gal gas. On my way to Atlantic to mess with ghetto girls working at Target now.,1,0,0.035
13697,1,"&#8220;@Whale__Tail: All I wanna do is go workout then come back home and lay in bed&#8221; jerk off, kill two birds with one stone.",1,0,0.095
13738,1,"""You took our land so you could make each other retarded in DIAPERS? Sure....use our image....cool...."" #redskins #NFL #concussion #jokes",1,0,0.18
13759,1,Not a fan of her... guess im the minority.RT @KfromtheG: Beyonc&#233; ratchet ass is trash RT @Vagitarian__: you're the anti christ. KfromtheG,1,0,0.12
13951,3,Kicking niccas Tf outcha mentions like http://t.co/bEl7uNzgLt,1,0,0.33
13983,1,i hate hate hate being snowed in! (how's that for a sum up?),1,0,0.02
14012,1,damn ecoterrorists! he shoulda just rented a helicopter better for the enviroment anyways.,1,0,0.03
14017,5,damn I can't believe all that happen to her hair. I always thought it was simple 2 straighten natural hair,1,0,0.065
14099,4,That's my young ho I don't want nuthin old but her bank roll,1,0,0.095
14197,2,because like everything you do its ASS Backwards !!!!,1,0,0.03
14230,3,"Dear grumpy bitch at gibsons, no one wants to hear about your personal life.",1,0,0.47
14246,4,aye it sucks when you end up in that situation where you don't know what to do book learnin' is anti fucked. imo.,1,0,0.145
14250,3,Well fuck yeah!!!! how about allston? @xdeartragedyo imma try the one in jersey @evry1 I got my 2day bamboozle tics today,1,0,0.18937045553414955
14273,1,I'm doing nothing. I was thinking about going to the Flaming Lips concert but hate going alone.,1,0,0.02
14274,1,okay but how many people really care if you can see a girls nips through her shirt,1,0,0.125
14299,5,I hate you,1,0,0.04
14345,5,"@KeebitHalal @LogansWarning gotta love it when the islamofascist cow tries to make a retort about age, typical muzzie idiocy",1,0,0.065
14353,2,damn i hate Ed Hardy,1,0,0.14815536741256113
14434,1,"got a death wish against like 675 cunts, I'm just no a happy man #fuckittt",1,0,0.385
14498,3,"Do you realize your comment on parents dying comes off as a tad insensitive? like a ""sucks to be you"" comment",1,0,0.035
14545,2,i hate school =(,1,0,0.03642439131491475
14553,2,they made me put on basketball shorts now I look like a confused dyke mosh warrior,1,0,0.275
14657,3,@_Dbankss orr why? Thts my lor bae tho wyd why u fucking up hoe?,1,0,0.48
14704,4,RT @TheBloodShow: Girls really made being a hoe kool on Twitter,1,0,0.455
14740,3,freak'n awesome. so far loving 4.5. the browser is fantastic. and finally video pretty cool,1,0,0.015
14749,2,"Take that and shove it up your ass, @KeithOlbermann #Yankees #DerekJeter",1,0,0.04
14753,1,RT @DessantiGina: @TonyJRodriguez @WolfVanHalen so tony I think yr a rude little cunt and too too young to even know what real rock and rol&#8230;,1,0,0.5
14754,3,Haley was called a raghead & accused of adultery and she skyrocketed in the polls. y&#8217;all think Sheheen didn&#8217;t notice that?,1,0,0.035
14781,5,Damn near indeed! But in the end their youthful impetuosity gave it away. It didn't feel like SL actually won it incredibly!,1,0,0.0
14786,3,@Shvkxir @RickiRoma @BaeSongz @JayZOverrated Ahmed and retard mikey for special Olympic boxing,1,0,0.43
14787,4,If @IamShady_ didn't know I love your coon ass cuz &#128514;&#128514;&#128514;,1,0,0.335
14816,2,you smell like the insides of a beluga whale's forehead,1,0,0.02
14853,5,If anxiety was a person I'd kill that bitch so fuckin fast.,1,0,0.46
14855,5,I fuck wit the lows if there dope...but I know y'all got me fam I ain't trippin,1,0,0.22
14914,3,Agreed. Fuck Twitter Grader and all it's kin.,1,0,0.08
14953,4,@InTheOvenJews @SlaveCatcher88 @marylene58 we should hang out ovenjew. Have a lot in common. People waste time on nigs. Jews r r problem.,1,0,0.175
14967,1,easy! keyshia sucks. It's pathetic when an actor makes a better album in his 3rd profession (act stand up) than you do in your first,1,0,0.075
14979,2,More disability bigotry from the left RT @Icampintense: @AaronWorthing @CarolCNN @CNN how can you defend Palin and her retards?,1,0,0.32
15012,4,Oklahoma has 250 more yards than TU and is only up 4 points? trashhhhhhhh ass teams big xii trash,1,0,0.06
15022,3,"""Those ratchet broads don't represent me but YOUR white ass can't talk trash about them 'cause you on racist shit"" Black",1,0,0.34
15076,2,i hate that too - i have blocked a few of stalker / serial networkers on fb too. maybe they should tweet first?,1,0,0.015
15086,2,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",1,0,0.045
15122,3,@Aram2432 I have class nig,1,0,0.25
15157,5,#Shoutout to everybody that follow a nicca!!,1,0,0.44
15198,3,can't make up my mind. Go out w my girl vip style and leave the dog home alone till morn stay in or go to a gay pj party,1,0,0.025
15201,1,let me know if you want a co-pilot tonight to keep your ass awake!,1,0,0.05
15221,5,"I don't know why broads drunk dial me....I'm sleep, hoe!!",1,0,0.48
15260,4,"RT @Sassymermaidxo: &#8220;@VSamone: &#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/mDfLBr&#8230;",1,0,0.215
15286,3,Truth is @MaxOn_MaxOff5 ate yellow snow as a child..,1,0,0.005
15310,4,no body likes yuuuuuuu!,1,0,0.01
15335,2,@mcclearyb0y other than those the university and the white black and red ones .. The rest trash anyway. They just making shit up now,1,0,0.21
15397,2,stuff like building the forums is what I do when writing is kicking my ass that's how I do it ;),1,0,0.035
15439,4,When I be seein y&#8217;all runnin back and forf to woyke and shit I be thankin Jesus I is colored,1,0,0.28
15471,4,"Humble personality, not a hoe. RT @LoveMeDarlingg: 21. Best non-physical feature the opposite sex can have?",1,0,0.18
15522,4,He's passed out in my bathtub. Only way I could restrain him: knocking his ass out and leaving him in the dark. :1,1,0,0.015
15567,5,Shout out to everyone that puts up with my retarded ass. I appreciate it.,1,0,0.33
15588,5,"Not trash, just plain as fuck for $225. And come on, no elephant print on a 3?",1,0,0.165
15652,1,I am for equality in the law for all people white black red yellow and blue. Homo's Hetero's well I draw the line... http://t.co/UGZyRtkAbw,1,0,0.035
15686,2,My neighbors hate me cuz i smoke weed and blast the most ghetto music from my room.,1,0,0.035
15709,5,RT @sorryimalex: idkmadz tbh I've seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate &#8230;,1,0,0.025
15746,3,"Just looked at a news story and thought to myself, ""Is she fucked up some kinda way?"" because I am 12% hillbilly.",1,0,0.155
15750,1,wErd... you pick out (2) kick ass hip hop songs and we'll doit yo~,1,0,0.04
15761,2,Good morning ig .... Giving u white trash body &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas&#8230; http://t.co/w9QI4bIlKT,1,0,0.21
15790,4,"@AdamBaldwin Really?? Bro, that retard @SenTedCruz even missed the point of GreenEggs&Ham! It means don't knock it til ya try it!",1,0,0.23
15798,5,my trainer likes to play games when I'm on the treadmill. He'll move the speed up and down up and down just to fuck with me,1,0,0.105
15804,1,hey fuck you &lt;3,1,0,0.18
15845,4,Hell I'm upset they allow him to get near a fucking camcorder let alone direct anything. He'd fuck up a 3rd grade play.,1,0,0.115
15867,2,"@teenagesleuth .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",1,0,0.08
15869,4,. . . HE'S FUCKING HIMSELF!,1,0,0.025
15903,4,Then I would be gay and I would kill myself. Don't become a boy please.,1,0,0.06
15969,1,Boy you gotta turn that Nikki song all the way down on the volume kuz it's trash ... But that the ass fat lawd&#128525;&#128525;&#128525;&#128588;&#128588;&#128588;,1,0,0.08
15993,1,OOGA BOOGA FOOCHA FUCK YOUR WHOLE DAY!!!!!!!!,1,0,0.22
16044,1,&#8220;@CodeeJames: That one ex you can't seem to get over&lt;&lt;&lt;&#8221; an is a cunt!!,1,0,0.495
16074,2,i kicked ur ass on balloono A.K.A the bommer man thing i was lameguest(bunch of numbers),1,0,0.055
16177,3,@Z_MEGA fasho fasho .. Hurry ya ass up nicca,1,0,0.38
16190,5,"RT @meaghanyockey: ""@savanaharanda: Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke",1,0,0.25
16191,5,RT @zLuketheDuke: @TonyJRodriguez just a bunch of rednecks hammered for three straight days,1,0,0.12
16277,1,i will but now the only problem is im realllyyyy not looking forward to seeing some gay show,1,0,0.03
16336,3,Ohhhh jeez. That sucks... I hope she gets well!,1,0,0.12
16340,5,LOL! Lullabot is my employer. A group of fun nice people kicking major Drupal ass all over the world. :-),1,0,0.085
16348,4,Know why the ultimate warrior died? God LOVES fag #toosoon ? He was an anti-gay crusader so a little light jokes are necessary,1,0,0.205
16351,4,My nig Todd Gurley a beast,1,0,0.45
16436,5,I got fuck all for Christmas babe. How about you?,1,0,0.255
16451,4,RT @slimthugga: U a nurse &#128514;RT @Blaccstone: @slimthugga you a clown boy You music is trash.... I dare you say something back I bury your Bit&#8230;,1,0,0.24
16457,4,@EightysBaby man..... fuck the lakers,1,0,0.09
16550,1,@asshole_king pats owner is a kike.,1,0,0.035
16605,3,@drew4130 @mailgal2000 Y'all hire colored folk? Only work half da day and throw da mail in da sewer if we ain't done,1,0,0.13
16622,5,RT @SpikedFins: rt if you are nerd trash who likes to set things on fire sometimes,1,0,0.02
16678,4,Alright your time is up RT @EvilJeanyis: Cheesecake trash,1,0,0.04
16685,4,RT @BasedChasen: Ebola not scary at all while yall worried about Ebola ima b getting hoes,1,0,0.5
16715,4,D:! That's horrible ;__; This sucks.,1,0,0.155
16723,2,yeah she pretty cool but she got moments where i be like ehhhh idk! now id fuck but the ass lick wud depend on the nite,1,0,0.15
16728,5,"you's a muthaf***in lie &#8220;@LifeAsKing: @20_Pearls @corey_emanuel right! His TL is trash &#8230;. Now, mine? Bible scriptures and hymns&#8221;",1,0,0.09
16740,3,@SalaciousSully I am always amazed at your resilience to keep on going into the night shift. Is it really better than the T.O. ghetto?,1,0,0.08
16839,1,last nights Top Gear had V8 powered rocking chair = Fail. And Jeremy is gay.,1,0,0.05
16846,5,"RT @itsSamCollins: I hate seeing people with money spend it on stupid shit, you don't need 11 TVs & a shark tank you twat",1,0,0.255
16860,2,Yay I'm a redneck piece of shit! #sorrynotsorry,1,0,0.46
16876,4,i hope theirs LOTS of cursing in that video... oh wait we cant fucking curse ANYMORE baaaaahhhhh DAM THEM,1,0,0.025
16903,2,Washing my coon hair,1,0,0.06
16906,1,cluster fuck indeed.,1,0,0.0643701448014418
16963,4,"#AZmonsoon lot of rain, too bad it wasn't enough to wash away the teabagger racist white trash in the state. #Tcot #teaparty #azflooding",1,0,0.125
16989,3,My niccas was too Real fa these Streets #RIP Ike #Free Nwax http://t.co/0a2dy3vZkm,1,0,0.315
17009,5,ahh damn it: Action 12.1.5.0 of Microsoft.SharePoint.Upgrade.SPSearchDatabaseSequence failed. and i didn't snap shot my VM DOH!,1,0,0.025
17029,4,@Seanability I love her too much. Maybe one of my bitchier birds...,1,0,0.485
17032,4,"Anyone want to share their thoughts on their mock draft?? Just kidding. SHUT YOUR FILTHY DAMNED MOUTH, YOU CLODS.",1,0,0.03
17090,2,I show love to everybody not on joe time i just hate stuck up people thats hoe shit,1,0,0.42
17100,1,but they love me for it. none of them giggle. its a love/hate thing they got goin with me =),1,0,0.09
17179,5,yeah u are!! Asian ass embrace it,1,0,0.1
17194,5,no. i must have missed that one. damn. ;-),1,0,0.015
17236,1,@denytheprophecy when you realize you're trash,1,0,0.03
17245,1,California is home to skater trash.,1,0,0.115
17307,4,People on this site are fucking retarded sometimes,1,0,0.365
17333,1,"RT @TheOneMiss_Luu: ""@ryrystine: Aye everyone buy some bombass brownies tomorrow from my wigga @JacklynAnnn"" They don't contain marijuana b&#8230;",1,0,0.335
17348,2,damn your fat you even got a turkey as your profile pic for good measure....,1,0,0.03
17388,1,"@infidelpamelaLC I'm going to blame the black man, since they always blame ""whitey"" I'm an equal opportunity hater.",1,0,0.055
17402,3,Gay ass hillbilly intro song,1,0,0.095
17424,2,Get on your mutha fucking shit hoe.,1,0,0.445
17456,2,yes & i cant fucking wait! I can hardly bring myself to review - i must but dont want to.,1,0,0.075
17482,4,"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it...",1,0,0.125
17485,3,"@collinaudre - see, that's why ya ass never need to go out. tryna go ape shit.&#128514;",1,0,0.43
17491,1,#Dutch farmers are white trash.,1,0,0.32
17521,3,@BossMelle never followed him ignorant monkey,1,0,0.005
17561,3,"Shut the fuck up. I sent my sister a picture of a mini brownie and she was like ""is that a shroom"" like I wish! &#128514;&#128514;&#128514;",1,0,0.215
17612,2,damn i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding don't get pissed alright? ?:D:D:Dlololol,1,0,0.04
17615,1,I feel the sorry for the nice people in this world because they're actually the solution. Its all you hoes and assholes thats the problem,1,0,0.47
17635,5,that sucks!,1,0,0.025
17663,2,I Fucken can't stand little cunts that write a damn Essay on how the feel about something on Facebook. #gross,1,0,0.475
17736,2,faa lalala gay apparel daa da da daaa yuletide carol la la lala laaaa....,1,0,0.105
17771,1,if you can get me a signed copy of Jordan's book....we'll pull some qoutes during shows. That guy kicks ass muchos muchos wow,1,0,0.055
17841,1,"@themightylayman ""We just gotta have a red headed Afrotino-Asian albino autistic Branch Davidian hermaphrodite on the Avengers!""",1,0,0.13
17857,2,"""loser""?",1,0,0.065
17865,2,all that I know of is the Revenge vinyl. u? and sorry for delayed answer my internet sucks and trips out,1,0,0.045
17875,2,What? Yours WORKS? I hate you.,1,0,0.09236753314108138
18043,3,wtf is up wit ur cheeks?? chipmunk much??,1,0,0.065
18102,4,@rickandbubba that's enough of making fun of retarded people talking that way,1,0,0.46
18137,4,Roman Catholics in the US are trash. They give Catholics in Europe a bad name.,1,0,0.055
18145,5,You're a pig you have a curly tail for crying out loud!!! And you dare laugh at mine???,1,0,0.025
18262,4,yo why u always tweetin' about boy problems ?? Fuck nikkas get money stay focused son!!! I know you a Hustla & Hard worker!!,1,0,0.19
18282,5,"Fuck! ""Hostess to liquidate if Bakers&#8217; strike continues through Thursday; end of Twinkies..."" - http://t.co/gtWmJmGT",1,0,0.175
18333,3,Me and da @iamcolinquinn gonna do a reboot of da Jeffersons. Only dis time he gonna be Weezy and we married pre op trannies,1,0,0.045
18374,2,RT @IAm_Beautyfull: my chink ass eyes &#128557;&#128584;,1,0,0.155
18384,3,She's probably saying all kinds of phony shit and giggling like she's 13 years old. God I hate her.,1,0,0.215
18386,5,a fat boy sweet talker?,1,0,0.025
18414,5,"@SarahKSilverman Just saw your black NRA skit. It was vile. You're not funny. Was a fan of yours, not anymore. #cunt",1,0,0.39
18420,3,you are sucha nerd! Love it!!! V(^_^) haha,1,0,0.035
18436,4,Oh man that sucks. @Vincentdooly can you help @dsmoore out?,1,0,0.025
18454,1,RT @MandylouGraham: We put a redneck in the White House it's gonna be the camo house. @Moccasin_Creek &#128521;&#128514;,1,0,0.27
18540,4,"Do your dick hang low, do it wobble to and fro, can you tie it in a knot, can you stick it in a hoe?",1,0,0.325
18614,1,are you serious right now? Hypocritical and double standards? Fuck outta my face with that trash,1,0,0.135
18664,3,Damn those Mythbuster guys! Anyone who works or lives in Alameda must be crazy anyway!,1,0,0.005
18700,1,ummm. Ya. That's pretty damn pimp.,1,0,0.055
18705,4,RT @Unorthodex: Nah I hate white people now since he looks like a dyke RT @ElBasedParko: I think he just ended racism http://t.co/VgjYHn4bvt,1,0,0.18
18720,1,RT @DogBountyHunter: @WarMachine170 Hey Boy This half breed Chiricahua Apache is on YOUR ASS #Eatmytazer !!,1,0,0.095
18808,4,btw sir you are a ASS ty nuf said,1,0,0.05
18827,4,Hi new friend! I like your personality.super cool:) Yeah I forgot it is like 9 am there..that sucks!,1,0,0.025
18839,4,"&#8220;@ZvckSlvt3r704: My sister shittin on you hos once again ""@VSamone: wodeh bout dat action http://t.co/nzHXA8GuA5""&#8221;&#128536;&#128536;&#128536;",1,0,0.285
18850,3,FUCK YEA! THX! Id like to thank all my influences from my grandma (rip) to Sam L. id also like to thank myself for being great!,1,0,0.055
18869,4,"the lox ""f**k you "" ""keep it thoro"" prodigy ""we run this"" fat joe ""i come thru"" styles and nore ""broken language"" smooth",1,0,0.08
18891,1,got delayed. your ass kicking will have to wait.,1,0,0.105
18917,3,@FreeAJay you understand you look like a real life dyke right? Like you look like a WNBA dyke bro. A sports bra & bball shorts wearing dyke,1,0,0.27
18941,3,@PerezHilton \the whole bunch of the trash needs 2 jus go away. they r jus trash!!!,1,0,0.02
18955,2,Charlie horses suck ass #ouch,1,0,0.115
18957,2,oh bugger at car screaming.. that sucks.... glad to hear the rest was all good,1,0,0.075
18967,4,too right XD Gordon Brown can officially kiss my ass! Freak!,1,0,0.045
19039,3,We're having a BAD ASS gathering in May you should come. Of course the best part is the hanging out downtown after. :),1,0,0.005
19049,4,@nakedbard I always hated when people bought practical things like carpet or knife set. BUY THE FUCKING DALMATIAN PEOPLE!,1,0,0.08
19065,3,Sure wish my nose would stop dripping.....this sick shit is for the birds,1,0,0.35
19081,5,HAIR PRODUCTS? I hear Hair Products?? lol i hear your getting beat up us girls do stick together...against them bad ass boys,1,0,0.01
19234,2,You're such a nerd. lol,1,0,0.105
19242,5,what da drilly wit dat do! ...oh and i STILL got distribution in Japan...damn that chick was the worst that night,1,0,0.045
19275,1,@TheREALJB1RD Now beaners drive em.,1,0,0.015
19332,4,welcome to my world: you're sick some people think you're funny others hate you nobody wants to suck your cock.,1,0,0.055
19362,4,- Fuck yeah!,1,0,0.005
19372,3,I should brush my bangs over my eyes and join you in emo grief.,1,0,0.05
19387,2,We hate you too lil nicca! Lol RT @redfernave: I Hate The Steelers Dawg,1,0,0.25
19401,2,booooooo! i have some hot- ass mushroom stock if you wanna come get it after work,1,0,0.07
19424,4,*throws all 52 dollars in my pocket at you* Let me hit the MAC. Ill be RIGHT back. Hold that pose *forgets pin number* FUCK!,1,0,0.16
19484,2,Ok this is funny... A proud liberal who wants to end racism calls Tim Scott an Uncle Tom Lolz lib idiots #tcot http://t.co/y6X6eagw20,1,0,0.06
19519,3,"RT @Ayyee_Vonte: Why do people have A Problem with Gay People? Know what, fuck it... I Got A Problem with you Straight hoes! Now what?",1,0,0.3
19567,4,uhmm bestie... y dnt u evr get da braces?? ya teeth are fcked up???,1,0,0.06
19684,1,RT @NotSheriffWoody: Just smashed a bottle over buzz head because he's a cunt,1,0,0.485
19712,3,U coons can't wait to wear them Oreo J's,1,0,0.02
19770,5,RT @LEX_gedddit: Just got 11 in flappy bird holy shit,1,0,0.25
19795,5,RT @sheemteam97: Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;,1,0,0.415
